,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
1019,27578,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",53.362,2010-08-03,6.2,7695,"[53, 12, 28]","['Thriller', 'Adventure', 'Action']","['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Eric Roberts']",Sylvester Stallone,3.995665380364789,Moderate,11
1020,71672,Wrong Turn 4: Bloody Beginnings,"A group of friends take refuge in a deserted sanatorium after they are left stranded in a snowstorm. Later, the place becomes a death trap when man-eating cannibals surround them.",55.104,2011-10-17,5.723,1083,"[27, 53]","['Horror', 'Thriller']","['Jennifer Pudavick', 'Tenika Davis', 'Terra Vnesa', 'Kristen Harris', 'Kaitlyn Leeb']",Declan O'Brien,4.02720711123461,Moderate,10
1021,59053,The Raffle,"Struggling with a financial crisis, a good-looking widow decides to put herself up for grabs. However, going through with it becomes almost impossible with a new love and the legal system thrown into the mix.",86.084,1991-11-15,6.7,164,[18],['Drama'],"['Monica Bellucci', 'Giulio Scarpati', 'Massimo Ghini', ""Paolo Busiri Vici D'Arcevia"", 'Elena Cantarone']",Francesco Laudadio,4.466873170084,Very High,9
1022,333484,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",62.138,2016-09-14,6.449,5868,"[12, 28, 37]","['Adventure', 'Action', 'Western']","['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun']",Antoine Fuqua,4.14532280698673,Moderate,11
1023,345887,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.",52.325,2018-07-19,6.756,5313,"[28, 53, 80]","['Action', 'Thriller', 'Crime']","['Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Orson Bean', 'Bill Pullman']",Antoine Fuqua,3.9764052643574144,Moderate,11
1024,1091,The Thing,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",69.316,1982-06-25,8.1,6951,"[27, 9648, 878]","['Horror', 'Mystery', 'Science Fiction']","['Kurt Russell', 'Keith David', 'Wilford Brimley', 'T.K. Carter', 'David Clennon']",John Carpenter,4.252999368937645,High,11
1025,1305194,Mi prima la sexóloga 2 (de la fantasía a la realidad),,63.101,2024-05-15,6.9,81,"[35, 18]","['Comedy', 'Drama']","['Stephanie Herela', 'Milena Granados', 'Andrés Salvatierra', 'Majelo Quiróz', 'David Ramírez']",Miguel Chávez,4.160459964428961,Moderate,10
1026,1171462,Golden Kamuy,"On the Hokkaido frontier, a war veteran and Ainu girl race against misfits and military renegades to find treasure mapped out on tattooed outlaws.",57.469,2024-01-19,6.8,53,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']","['Kento Yamazaki', 'Anna Yamada', 'Gordon Maeda', 'Yuma Yamoto', 'Ryohei Otani']",Shigeaki Kubo,4.06849669925357,Moderate,11
1027,950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",48.813,2006-03-29,6.7,9652,"[16, 10751, 35, 12]","['Animation', 'Family', 'Comedy', 'Adventure']","['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Seann William Scott']",Carlos Saldanha,3.9082759941412113,Low,12
1028,497698,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",64.573,2021-01-01,7.2,10148,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz', 'David Harbour', 'Ray Winstone']",Cate Shortland,4.183164025859685,Moderate,11
1029,1134754,172 Days,"Zira was united with Amer for 172 very memorable days. Fate separated, Amer left too soon, leaving many sweet memories for Zira.",86.866,2023-11-23,5.6,23,"[18, 10749]","['Drama', 'Romance']","['Yasmin Napper', 'Bryan Domani', 'Abun Sungkar', 'Yoriko Angeline', 'Amara Sophie']",Hadrah Daeng Ratu,4.475812926678045,Very High,10
1030,17111,Shutter,"After killing a young girl in a hit-and-run accident, a couple is haunted by more than just the memory of their deadly choice.",86.856,2004-09-09,7.3,1215,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']","['Ananda Everingham', 'Natthaweeranuch Thongmee', 'Achita Sikamana', 'Unnop Chanpaibool', 'Titikarn Tongprasearth']",Parkpoom Wongpoom,4.4756991105365165,Very High,11
1031,524434,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",86.785,2021-11-03,6.9,8241,"[878, 28, 12]","['Science Fiction', 'Action', 'Adventure']","['Gemma Chan', 'Richard Madden', 'Angelina Jolie', 'Salma Hayek Pinault', 'Kumail Nanjiani']",Chloé Zhao,4.474890643221172,Very High,11
1032,545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",62.817,2022-03-24,7.8,6526,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Michelle Yeoh', 'Stephanie Hsu', 'Ke Huy Quan', 'James Hong', 'Jamie Lee Curtis']",Daniel Scheinert,4.1560196125374524,Moderate,11
1033,15121,The Sound of Music,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",86.769,1965-03-29,7.7,3255,"[18, 10751, 10402, 10749]","['Drama', 'Family', 'Music', 'Romance']","['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn', 'Peggy Wood']",Robert Wise,4.474708363124514,Very High,12
1034,884605,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",55.332,2023-06-15,6.782,2978,"[35, 10749]","['Comedy', 'Romance']","['Jennifer Lawrence', 'Andrew Barth Feldman', 'Laura Benanti', 'Natalie Morales', 'Matthew Broderick']",Gene Stupnitsky,4.031262757335804,Moderate,10
1035,602223,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,86.75,2021-06-30,6.9,2488,"[27, 28, 53]","['Horror', 'Action', 'Thriller']","['Ana de la Reguera', 'Josh Lucas', 'Willow Beuoy', 'Leven Rambin', 'Will Patton']",Everardo Gout,4.4744918623459755,Very High,11
1036,137113,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",69.78,2014-05-27,7.625,13762,"[28, 878]","['Action', 'Science Fiction']","['Tom Cruise', 'Emily Blunt', 'Bill Paxton', 'Brendan Gleeson', 'Noah Taylor']",Doug Liman,4.259576474917317,High,10
1037,1119106,"If My Favorite Pop Idol Made It to the Budokan, I Would Die: The Movie",,51.582,2023-05-12,6.0,1,"[18, 35]","['Drama', 'Comedy']","['Sayuri Matsumura', 'Himena Irei', 'Riho Nakamura', 'Miu Wada', 'Momoe Mori']",Kentaro Otani,3.9623738558548673,Low,10
1038,592983,Spellbound,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.",61.698,2024-11-22,0.0,0,"[16, 12, 35, 10751, 14]","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['Rachel Zegler', 'Nicole Kidman', 'Javier Bardem', 'John Lithgow', 'Jenifer Lewis']",Vicky Jenson,4.13832954920349,Moderate,13
1039,822119,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",68.488,2025-02-12,0.0,0,"[28, 878]","['Action', 'Science Fiction']","['Anthony Mackie', 'Danny Ramirez', 'Carl Lumbly', 'Tim Blake Nelson', 'Shira Haas']",Julius Onah,4.241154075792466,High,10
1040,28,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",52.995,1979-08-15,8.277,8195,"[18, 10752]","['Drama', 'War']","['Martin Sheen', 'Frederic Forrest', 'Albert Hall', 'Laurence Fishburne', 'Sam Bottoms']",Francis Ford Coppola,3.988891449684723,Moderate,10
1041,949,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,60.743,1995-12-15,7.9,7264,"[80, 18, 28]","['Crime', 'Drama', 'Action']","['Al Pacino', 'Robert De Niro', 'Val Kilmer', 'Jon Voight', 'Tom Sizemore']",Michael Mann,4.122980608758433,Moderate,11
1042,1607,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",86.211,1993-10-01,7.9,2463,"[18, 80]","['Drama', 'Crime']","['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato', 'Francis Capra', 'Taral Hicks']",Robert De Niro,4.4683304697480875,Very High,10
1043,140300,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",58.991,2016-01-23,6.9,5995,"[28, 12, 16, 35, 10751]","['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['Jack Black', 'Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons']",Jennifer Yuh Nelson,4.094194550970975,Moderate,13
1044,57800,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",62.483,2012-06-27,6.377,7529,"[16, 35, 12, 10751]","['Animation', 'Comedy', 'Adventure', 'Family']","['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Seann William Scott', 'Josh Peck']",Steve Martino,4.150772153520744,Moderate,12
1045,333371,10 Cloverfield Lane,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",85.985,2016-03-10,6.994,7871,"[53, 878, 18, 27]","['Thriller', 'Science Fiction', 'Drama', 'Horror']","['John Goodman', 'Mary Elizabeth Winstead', 'John Gallagher Jr.', 'Douglas M. Griffin', 'Suzanne Cryer']",Dan Trachtenberg,4.465735689996514,Very High,12
1046,1885,The Karate Kid,"Daniel moves to Los Angeles with his mother, Lucille, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of high school students, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei, John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and later, preparing him to compete against the brutal Cobra Kai.",65.958,1984-06-22,7.2,4133,"[28, 18, 10751]","['Action', 'Drama', 'Family']","['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue', 'William Zabka', 'Martin Kove']",John G. Avildsen,4.2040655571568895,High,11
1047,810693,Jujutsu Kaisen 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",78.221,2021-12-24,8.2,1394,"[16, 28, 14]","['Animation', 'Action', 'Fantasy']","['Megumi Ogata', 'Kana Hanazawa', 'Yuichi Nakamura', 'Takahiro Sakurai', 'Mikako Komatsu']",Sunghoo Park,4.372241415189081,High,11
1048,1148713,The Courier,"After shrewdly seizing his chance to join a money-laundering scheme, a modest valet dives into a world of fast cash, fast cars — and an inevitable crash.",85.859,2024-01-19,6.5,110,"[53, 80]","['Thriller', 'Crime']","['Arón Piper', 'María Pedraza', 'Luis Tosar', 'Laura Sépul', 'Nourdin Batán']",Daniel Calparsoro,4.464286114261219,Very High,10
1049,1573,Die Hard 2,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",85.75,1990-07-03,7.0,5739,"[28, 53]","['Action', 'Thriller']","['Bruce Willis', 'Bonnie Bedelia', 'William Sadler', 'Art Evans', 'Dennis Franz']",Renny Harlin,4.4630304188269685,Very High,10
1050,779816,White Bird,"After being expelled from Beecher Prep for his treatment of a classmate with a facial deformity, Julian has struggled to fit in at his new school. To transform his life, Julian's grandmother finally reveals her own story of courage of her youth in Nazi-occupied France, where a classmate shelters her from mortal danger.",43.207,2023-10-25,8.0,74,"[18, 10752, 36]","['Drama', 'War', 'History']","['Ariella Glaser', 'Orlando Schwerdt', 'Bryce Gheisar', 'Gillian Anderson', 'Helen Mirren']",Marc Forster,3.788883147585007,Low,11
1051,1562,28 Weeks Later,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",85.511,2007-04-26,6.6,4256,"[27, 53, 878]","['Horror', 'Thriller', 'Science Fiction']","['Robert Carlyle', 'Rose Byrne', 'Jeremy Renner', 'Harold Perrineau', 'Catherine McCormack']",Juan Carlos Fresnadillo,4.460271573482774,Very High,11
1052,1139713,The Radleys,"A seemingly ordinary family harbors a dark secret: they are vampires. They choose not to drink blood despite their natural cravings, but one day, their truth comes to light.",85.438,2024-10-04,5.1,27,"[35, 27, 53]","['Comedy', 'Horror', 'Thriller']","['Damian Lewis', 'Kelly Macdonald', 'Bo Bragason', 'Harry Baxendale', 'Sophia Di Martino']",Euros Lyn,4.4594273939346385,Very High,11
1053,1217345,Girl Haunts Boy,"Cole, a teen grieving the loss of his dad, forms an unlikely bond with Bea, a ghost. As they navigate life and death, they must break an ancient curse.",41.606,2024-10-09,6.7,16,"[14, 10749, 35]","['Fantasy', 'Romance', 'Comedy']","['Michael Cimino', 'Peyton List', 'Phoebe Holden', 'Andrea Navedo', 'Brandon Micheal Hall']",Emily Ting,3.751995088428011,Very Low,11
1054,132232,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",44.399,2013-01-17,6.271,4114,[27],['Horror'],"['Jessica Chastain', 'Nikolaj Coster-Waldau', 'Megan Charpentier', 'Isabelle Nélisse', 'Daniel Kash']",Andy Muschietti,3.815490078372999,Low,9
1055,1064375,Paradox Effect,"An innocent woman is forced to confront a dangerous kingpin who has kidnapped her young daughter and is holding her for ransom. She teams up with a corrupt Interpol agent, whose son is also being held hostage, to rip off various criminals to raise the ransom to save their offspring. Together they have one hour to save their families from the wrath of bigwig.",60.965,2024-06-27,5.8,40,"[28, 53]","['Action', 'Thriller']","['Olga Kurylenko', 'Harvey Keitel', 'Oliver Trevena', 'Alice Astons', 'Talia Asseraf']",Scott Weintrob,4.126569709516837,Moderate,10
1056,521029,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",73.645,2019-06-26,6.409,3498,[27],['Horror'],"['Mckenna Grace', 'Madison Iseman', 'Katie Sarife', 'Michael Cimino', 'Vera Farmiga']",Gary Dauberman,4.312743542505554,High,9
1057,242,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",51.874,1990-12-25,7.4,6173,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']","['Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy García', 'Eli Wallach']",Francis Ford Coppola,3.9679117246580473,Moderate,11
1058,799379,Project Wolf Hunting,"While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",55.143,2022-09-21,6.4,350,"[28, 53, 27, 80]","['Action', 'Thriller', 'Horror', 'Crime']","['Seo In-guk', 'Jang Dong-yoon', 'Park Ho-san', 'Jung So-min', 'Ko Chang-seok']",Kim Hong-sun,4.027902007339972,Moderate,12
1059,1002088,Mission: Cross,"In the ultimate test of marriage, an agent-turned-househusband gets tangled in a perilous mission with his detective wife, who's clueless about his past.",49.796,2024-08-05,7.1,111,"[28, 35]","['Action', 'Comedy']","['Hwang Jung-min', 'Yum Jung-ah', 'Jeon Hye-jin', 'Jeong Man-sik', 'Kim Chan-hyung']",Lee Myung-hoon,3.927817611326787,Low,10
1060,1366,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,52.606,1976-11-20,7.8,7819,[18],['Drama'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",John G. Avildsen,3.981661002110416,Moderate,9
1061,24,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",53.605,2003-10-10,8.0,17343,"[28, 80]","['Action', 'Crime']","['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine']",Quentin Tarantino,4.000125453649692,Moderate,10
1062,1209217,Case Closed: The Million-Dollar Pentagram,"A message has arrived from Kid the Phantom Thief, that he will steal a Japanese sword belonging to wealthy Onoe Family in Hakodate, Hokkaido. Conan and Heiji Hattori, who happened to be in Hakodate, are on the case to capture Kid. Coincidentally the family lawyer of Onoe is found murdered in the warehouse district, apparently slaughtered by a Japanese sword. The suspect is an investor/arms dealer who is said to be after Onoe family’s hidden treasure. In the North among cherry blossoms, the exciting hunt for treasure begins!",56.352,2024-04-12,6.7,22,"[16, 80, 9648, 28]","['Animation', 'Crime', 'Mystery', 'Action']","['Minami Takayama', 'Wakana Yamazaki', 'Rikiya Koyama', 'Ryo Horikawa', 'Yuko Miyamura']",Chika Nagaoka,4.049207716550571,Moderate,12
1063,10830,Matilda,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, her parents, Harry and Zinnia misunderstand her because they think she is so different. As time passes, she finally starts school and has a kind teacher, loyal friends, and a sadistic headmistress. As she gets fed up with the constant cruelty, she begins to realize that she has a gift of telekinetic powers. After some days of practice, she suddenly turns the tables to stand up to Harry and Zinnia and outwit the headmistress.",57.594,1996-08-02,7.2,4407,"[35, 10751, 14]","['Comedy', 'Family', 'Fantasy']","['Mara Wilson', 'Danny DeVito', 'Rhea Perlman', 'Embeth Davidtz', 'Pam Ferris']",Danny DeVito,4.070632302262349,Moderate,11
1064,94348,Alex Cross,"Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through.",51.847,2012-10-18,5.19,705,"[28, 53, 80, 9648]","['Action', 'Thriller', 'Crime', 'Mystery']","['Tyler Perry', 'Edward Burns', 'Matthew Fox', 'Rachel Nichols', 'Carmen Ejogo']",Rob Cohen,3.967400946277461,Low,12
1065,1155058,Watchmen: Chapter I,"In 1985, the murder of a government-sponsored superhero draws his outlawed colleagues out of retirement and into a mystery that threatens to upend their personal lives and the world itself.",84.837,2024-08-12,7.6,93,"[16, 18, 878]","['Animation', 'Drama', 'Science Fiction']","['Troy Baker', 'Adrienne Barbeau', 'Corey Burton', 'Michael Cerveris', 'Jeffrey Combs']",Brandon Vietti,4.452450148969876,Very High,11
1066,49521,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",63.342,2013-06-12,6.6,15054,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Diane Lane', 'Russell Crowe']",Zack Snyder,4.1642126061894285,Moderate,11
1067,165,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",84.79,1989-11-22,7.8,12706,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Thomas F. Wilson', 'Elisabeth Shue']",Robert Zemeckis,4.451902449584874,Very High,11
1068,629542,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",49.852,2022-03-17,7.551,2040,"[10751, 16, 12, 35, 80]","['Family', 'Animation', 'Adventure', 'Comedy', 'Crime']","['Sam Rockwell', 'Marc Maron', 'Awkwafina', 'Craig Robinson', 'Anthony Ramos']",Pierre Perifel,3.928919453087876,Low,13
1069,2048,"I, Robot","In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",56.582,2004-07-15,7.0,11696,"[28, 878]","['Action', 'Science Fiction']","['Will Smith', 'Bridget Moynahan', 'Alan Tudyk', 'James Cromwell', 'Bruce Greenwood']",Alex Proyas,4.053210018863545,Moderate,10
1070,1219522,Tenement,"Following her mother’s death, manga artist Sorya travels to her ancestral home in Phnom Penh, with hopes of reconnecting with her distant family and using the visit as inspiration for her work. All goes well initially. Renting an apartment in Metta, a rundown Khmer Rouge-era housing complex, her visit to her maternal relatives finds her welcomed with open arms. But Sorya’s waking hours in the apartment and its surroundings are punctuated by terrifying, bloody visions, almost as though she were a conduit for horrors of the past wanting to seep into the present.",48.931,2024-10-27,6.3,9,"[18, 27]","['Drama', 'Horror']","['Thanet Thorn', 'Yoshihiko Hosoda', 'Sveng Socheata', 'Rous Mony', 'Katsuya Maiguma']",Inrasothythep Neth,3.910642052351214,Low,10
1071,1027073,In the Land of Saints and Sinners,"In a remote Irish village, a damaged Finbar is forced to fight for redemption after a lifetime of sins, but what price is he willing to pay? In the land of saints and sinners, some sins can't be buried.",52.125,2023-10-06,6.566,372,"[28, 53]","['Action', 'Thriller']","['Liam Neeson', 'Kerry Condon', 'Ciarán Hinds', 'Jack Gleeson', 'Colm Meaney']",Robert Lorenz,3.972647627244581,Moderate,10
1072,1079394,The Five,"A scorned woman enlists the help of five strangers to execute a bank robbery. Tensions rise as the men anxiously await her arrival with the money, leaving the crew to wonder if they have been betrayed.",48.294,2023-01-07,6.1,40,[37],['Western'],"['John Marrs', 'Todd South', 'Tom Dragt', 'Michael P. Walker', 'Cat Roberts']",Travis Mills,3.897802369788174,Low,9
1073,10009,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",58.316,2003-10-23,7.3,5366,"[12, 16, 10751]","['Adventure', 'Animation', 'Family']","['Joaquin Phoenix', 'Jeremy Suarez', 'Jason Raize', 'Rick Moranis', 'Dave Thomas']",Aaron Blaise,4.082879084112823,Moderate,11
1074,15165,Barbie as The Princess & the Pauper,"In her first animated musical featuring seven original songs, Barbie comes to life in this modern re-telling of a classic tale of mistaken identity and the power of friendship. Based on the story by Mark Twain.",84.519,2004-09-28,7.5,1463,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']","['Kelly Sheridan', 'Melissa Lyons', 'Julie Stevens', 'Mark Hildreth', 'Mark Luna']",William Lau,4.448738573477236,Very High,11
1075,626332,Flamin' Hot,"The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican American heritage and upbringing to turn the iconic Flamin' Hot Cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon.",54.336,2023-03-11,8.0,663,"[18, 36]","['Drama', 'History']","['Jesse Garcia', 'Annie Gonzalez', 'Emilio Rivera', 'Vanessa Martinez', 'Dennis Haysbert']",Eva Longoria,4.013423691298284,Moderate,10
1076,526896,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",64.073,2022-03-30,6.002,4295,"[28, 878, 14]","['Action', 'Science Fiction', 'Fantasy']","['Jared Leto', 'Matt Smith', 'Adria Arjona', 'Jared Harris', 'Tyrese Gibson']",Daniel Espinosa,4.175509716639609,Moderate,11
1077,110415,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",52.544,2013-08-01,6.905,9469,"[28, 878, 18]","['Action', 'Science Fiction', 'Drama']","['Chris Evans', 'Song Kang-ho', 'John Hurt', 'Tilda Swinton', 'Jamie Bell']",Bong Joon-ho,3.980503745798341,Moderate,11
